run_key,series,campaign,suite,run_leaf,experiment_slug,predictor_name,dataset_name,tier_size,n_samples,model_kind,model_id,thinking_level,batch_size,phase,accuracy,f1_macro,duration_seconds,infer_time_s,has_predictions,predictions_source,saved_utc,run_dir,format
extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_pubmed_20k_rct_trainseed100_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_xgb_pubmed_20k_rct_trainseed100_test200,emb_umap_head_xgb_pubmed_20k_rct_trainseed100_test200,emb_umap_head_xgb_pubmed_20k_rct_trainseed100_test200,emb_umap_head,pubmed_20k_rct,200.0,,emb_umap_head,,,,full,0.37,0.277476959718339,,4.650344999972731,True,csv,2026-04-30T11:50:15.656850+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_pubmed_20k_rct_trainseed100_test200,harness_report
mvp4_results/tweet_eval_sentiment/xgboost_tfidf/train5000,mvp4_results,,tweet_eval_sentiment,xgboost_tfidf_train5000,mvp4,xgboost_tfidf,tweet_eval_sentiment,5000.0,5000.0,ML,xgboost_tfidf,,,final,0.2836,0.2758,10.05,0.15,True,legacy_csv,,mvp4_results/tweet_eval_sentiment,mvp4_final_results
extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_pubmed_20k_rct_traintier5000_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_logreg_pubmed_20k_rct_traintier5000_test200,emb_umap_head_logreg_pubmed_20k_rct_traintier5000_test200,emb_umap_head_logreg_pubmed_20k_rct_traintier5000_test200,emb_umap_head,pubmed_20k_rct,200.0,,emb_umap_head,,,,full,0.45,0.26993755776470324,,4.22803409997141,True,csv,2026-04-30T11:53:21.415862+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_pubmed_20k_rct_traintier5000_test200,harness_report
extended_evaluation_ml/20260430_105611/tfidf_xgb_pubmed_20k_rct_test200,extended_evaluation_ml,20260430_105611,tfidf_xgb_pubmed_20k_rct_test200,tfidf_xgb_pubmed_20k_rct_test200,tfidf_xgb_pubmed_20k_rct_test200,tfidf_xgb,pubmed_20k_rct,200.0,,tfidf_xgb,,,,full,0.34,0.25019524241720664,,0.10246769996592775,True,csv,2026-04-30T11:50:06.796259+00:00,extended_evaluation_ml/20260430_105611/tfidf_xgb_pubmed_20k_rct_test200,harness_report
prosocial_v3/exp_flash_direct_predictions/20260421_220042,prosocial_v3,20260421_220042,exp_flash_direct_predictions,exp_flash_direct_predictions_summary_20260421_220042,exp_flash_direct_predictions,exp_flash_direct_predictions,prosocial_dialogue,25.0,25.0,prosocial_v3,gemini-3.1-flash-lite-preview,,1.0,final,0.32,0.22999999999999998,349.94382960000075,349.94382960000075,True,legacy_csv,,prosocial_v3,prosocial_v3_summary
mvp_v1/dspy_phi3_fewshot_cot/20260421_082159,mvp_v1,20260421_082159,dspy_phi3_fewshot_cot,mvp_dspy_summary_20260421_082159,dspy_phi3_fewshot_cot,dspy_phi3_fewshot_cot,prosocial_dialogue,25.0,25.0,legacy_mvp,phi3:3.8b,,,final,0.32,0.2293916609706083,1097.8014557999995,514.5110229999991,True,legacy_csv,,mvp_v1/dspy_phi3_fewshot_cot,mvp_v1_summary
evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_pubmed_20k_rct_bs5_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_4b_pubmed_20k_rct_bs5_trainseed10_test200,google_genai_gemma3_4b_pubmed_20k_rct_bs5_trainseed10_test200,google_genai_gemma3_4b_pubmed_20k_rct_bs5_trainseed10_test200,google_genai_batch:gemma-3-4b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-3-4b-it,off,5.0,full,0.315,0.22502625743960789,,116.97614559996873,True,csv,2026-05-04T09:28:10.153412+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_pubmed_20k_rct_bs5_trainseed10_test200,harness_report
evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_pubmed_20k_rct_bs10_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_4b_pubmed_20k_rct_bs10_trainseed10_test200,google_genai_gemma3_4b_pubmed_20k_rct_bs10_trainseed10_test200,google_genai_gemma3_4b_pubmed_20k_rct_bs10_trainseed10_test200,google_genai_batch:gemma-3-4b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-3-4b-it,off,10.0,full,0.335,0.22240863987342863,,109.50650020001922,True,csv,2026-05-04T09:30:00.331153+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_pubmed_20k_rct_bs10_trainseed10_test200,harness_report
evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_pubmed_20k_rct_bs3_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_4b_pubmed_20k_rct_bs3_trainseed10_test200,google_genai_gemma3_4b_pubmed_20k_rct_bs3_trainseed10_test200,google_genai_gemma3_4b_pubmed_20k_rct_bs3_trainseed10_test200,google_genai_batch:gemma-3-4b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-3-4b-it,off,3.0,full,0.29,0.21513813780671742,,156.16014520009048,True,csv,2026-05-04T09:26:12.367480+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_pubmed_20k_rct_bs3_trainseed10_test200,harness_report
extended_evaluation_ml/20260430_105611/tfidf_xgb_banking-10_test200,extended_evaluation_ml,20260430_105611,tfidf_xgb_banking-10_test200,tfidf_xgb_banking-10_test200,tfidf_xgb_banking-10_test200,tfidf_xgb,banking-10,200.0,,tfidf_xgb,,,,full,0.22,0.21489687256598292,,0.11586810002336279,True,csv,2026-04-30T10:56:38.024707+00:00,extended_evaluation_ml/20260430_105611/tfidf_xgb_banking-10_test200,harness_report
reasoning_spectrum/20260521_101357/tier_6_gemma_overclocked_booster,reasoning_spectrum,20260521_101357,20260521_101357,tier_6_gemma_overclocked_booster,reasoning_spectrum,reasoning_spectrum:gemma_overclocked_booster,20260521,,,reasoning_spectrum_tier,gemma-4-31b-it,,,tier,0.2,0.2,29.6145,29.6145,False,none,,reasoning_spectrum/20260521_101357,reasoning_spectrum_summary
reasoning_spectrum/20260521_101357/tier_5_gemma_native_heavy,reasoning_spectrum,20260521_101357,20260521_101357,tier_5_gemma_native_heavy,reasoning_spectrum,reasoning_spectrum:gemma_native_heavy,20260521,,,reasoning_spectrum_tier,gemma-4-26b-a4b-it,,,tier,0.2,0.2,35.8612,35.8612,False,none,,reasoning_spectrum/20260521_101357,reasoning_spectrum_summary
reasoning_spectrum/20260521_101357/tier_2_surface_external_cot,reasoning_spectrum,20260521_101357,20260521_101357,tier_2_surface_external_cot,reasoning_spectrum,reasoning_spectrum:surface_external_cot,20260521,,,reasoning_spectrum_tier,gemini-3.1-flash-lite-preview,,,tier,0.2,0.2,1.2531,1.2531,False,none,,reasoning_spectrum/20260521_101357,reasoning_spectrum_summary
reasoning_spectrum/20260521_101225/tier_5_gemma_native_heavy,reasoning_spectrum,20260521_101225,20260521_101225,tier_5_gemma_native_heavy,reasoning_spectrum,reasoning_spectrum:gemma_native_heavy,20260521,,,reasoning_spectrum_tier,gemma-4-26b-a4b-it,,,tier,0.2,0.2,19.6773,19.6773,False,none,,reasoning_spectrum/20260521_101225,reasoning_spectrum_summary
reasoning_spectrum/20260521_101145/tier_2_surface_external_cot,reasoning_spectrum,20260521_101145,20260521_101145,tier_2_surface_external_cot,reasoning_spectrum,reasoning_spectrum:surface_external_cot,20260521,,,reasoning_spectrum_tier,gemini-3.1-flash-lite-preview,,,tier,0.2,0.2,1.6953,1.6953,False,none,,reasoning_spectrum/20260521_101145,reasoning_spectrum_summary
reasoning_spectrum/20260521_100557/tier_3_micro_internal,reasoning_spectrum,20260521_100557,20260521_100557,tier_3_micro_internal,reasoning_spectrum,reasoning_spectrum:micro_internal,20260521,,,reasoning_spectrum_tier,,,,tier,0.2,0.2,4.5601,4.5601,False,none,,reasoning_spectrum/20260521_100557,reasoning_spectrum_summary
reasoning_spectrum/20260521_100423/tier_3_micro_internal,reasoning_spectrum,20260521_100423,20260521_100423,tier_3_micro_internal,reasoning_spectrum,reasoning_spectrum:micro_internal,20260521,,,reasoning_spectrum_tier,,,,tier,0.2,0.2,14.8187,14.8187,False,none,,reasoning_spectrum/20260521_100423,reasoning_spectrum_summary
hf_llms_comparison/20260425_102439/social_bias_frames/mixtral_8x22b,hf_llms_comparison,20260425_102439,social_bias_frames,mixtral_8x22b,hf_llms_comparison,mixtral_8x22b,social_bias_frames,50.0,50.0,hf_openrouter,mixtral_8x22b,,,final,0.2,0.1919191919191919,,,True,legacy_long_csv,,hf_llms_comparison/20260425_102439,hf_llms_metrics_csv
mvp4_results/reward_bench/xgboost_tfidf/train1000,mvp4_results,,reward_bench,xgboost_tfidf_train1000,mvp4,xgboost_tfidf,reward_bench,896.0,896.0,ML,xgboost_tfidf,,,final,0.3783,0.1909,13.25,0.27,True,legacy_csv,,mvp4_results/reward_bench,mvp4_final_results
extended_evaluation_llm/20260430_214911/gemma_1b_banking-10_test200,extended_evaluation_llm,20260430_214911,gemma_1b_banking-10_test200,gemma_1b_banking-10_test200,gemma_banking-10_test200,google_openai_batch:gemma-3-1b-it,banking-10,200.0,,google_openai_chat,gemma-3-1b-it,,5.0,full,0.225,0.17838336415396389,,,True,csv,2026-04-30T21:49:11.306723+00:00,extended_evaluation_llm/20260430_214911/gemma_1b_banking-10_test200,harness_report
extended_evaluation_ml/20260430_105611/setfit_pubmed_20k_rct_trainseed10_test200,extended_evaluation_ml,20260430_105611,setfit_pubmed_20k_rct_trainseed10_test200,setfit_pubmed_20k_rct_trainseed10_test200,setfit_pubmed_20k_rct_trainseed10_test200,setfit,pubmed_20k_rct,200.0,,setfit,,,,full,0.345,0.16434085836595808,,1.1843963999999687,True,csv,2026-04-30T11:55:06.616757+00:00,extended_evaluation_ml/20260430_105611/setfit_pubmed_20k_rct_trainseed10_test200,harness_report
prosocial_v3/exp_moe_flash_gemma_experts/20260421_220759,prosocial_v3,20260421_220759,exp_moe_flash_gemma_experts,exp_moe_flash_gemma_experts_summary_20260421_220759,exp_moe_flash_gemma_experts,exp_moe_flash_gemma_experts,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.16,0.1581699346405229,63.28132249999908,63.28132249999908,True,legacy_csv,,prosocial_v3,prosocial_v3_summary
prosocial_v3/exp_full_features_reasons_flash_gemma/20260421_220547,prosocial_v3,20260421_220547,exp_full_features_reasons_flash_gemma,exp_full_features_reasons_flash_gemma_summary_20260421_220547,exp_full_features_reasons_flash_gemma,exp_full_features_reasons_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.16,0.15666666666666668,51.03623639998841,51.03623639998841,True,legacy_csv,,prosocial_v3,prosocial_v3_summary
prosocial_v3/exp_two_call_extract_statements_flash_gemma/20260421_215358,prosocial_v3,20260421_215358,exp_two_call_extract_statements_flash_gemma,exp_two_call_extract_statements_flash_gemma_summary_20260421_215358,exp_two_call_extract_statements_flash_gemma,exp_two_call_extract_statements_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.12,0.1522222222222222,304.64175629999954,304.64175629999954,True,legacy_csv,,prosocial_v3,prosocial_v3_summary
reasoning_spectrum/20260521_103048_banking_confusing20/tier_3_micro_internal,reasoning_spectrum,20260521_103048_banking_confusing20,banking_confusing20,tier_3_micro_internal,reasoning_spectrum,reasoning_spectrum:micro_internal,banking,20.0,,reasoning_spectrum_tier,gemini-3.5-flash,,5.0,tier,0.15,0.15,21.7431,21.7431,False,none,,reasoning_spectrum/20260521_103048_banking_confusing20,reasoning_spectrum_summary
mvp4_results/lex_glue_scotus/xgboost_tfidf/train1000,mvp4_results,,lex_glue_scotus,xgboost_tfidf_train1000,mvp4,xgboost_tfidf,lex_glue_scotus,1400.0,1400.0,ML,xgboost_tfidf,,,final,0.4407,0.131,191.09,20.93,True,legacy_csv,,mvp4_results/lex_glue_scotus,mvp4_final_results
prosocial_v3/dev/exp_full_features_reasons_flash_gemma/20260421_213806,prosocial_v3,20260421_213806,exp_full_features_reasons_flash_gemma,exp_full_features_reasons_flash_gemma_summary_20260421_213806,exp_full_features_reasons_flash_gemma,exp_full_features_reasons_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.16,0.12867132867132866,29.09053890002542,29.09053890002542,True,legacy_csv,,prosocial_v3/dev,prosocial_v3_summary
prosocial_v3/exp_moe_flash_gemma_experts/20260421_220149,prosocial_v3,20260421_220149,exp_moe_flash_gemma_experts,exp_moe_flash_gemma_experts_summary_20260421_220149,exp_moe_flash_gemma_experts,exp_moe_flash_gemma_experts,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.16,0.1252136752136752,66.62764369999059,66.62764369999059,True,legacy_csv,,prosocial_v3,prosocial_v3_summary
prosocial_v3/dev/exp_more_fewshot_flash_gemma/20260421_214403,prosocial_v3,20260421_214403,exp_more_fewshot_flash_gemma,exp_more_fewshot_flash_gemma_summary_20260421_214403,exp_more_fewshot_flash_gemma,exp_more_fewshot_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.16,0.12483660130718954,63.945151399995666,63.945151399995666,True,legacy_csv,,prosocial_v3/dev,prosocial_v3_summary
prosocial_v3/exp_representative_prompt_flash_gemma/20260421_220656,prosocial_v3,20260421_220656,exp_representative_prompt_flash_gemma,exp_representative_prompt_flash_gemma_summary_20260421_220656,exp_representative_prompt_flash_gemma,exp_representative_prompt_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.16,0.12410256410256411,68.34507540002232,68.34507540002232,True,legacy_csv,,prosocial_v3,prosocial_v3_summary
prosocial_v3/exp_dynamic_top3_retrieval_flash_gemma/20260421_215452,prosocial_v3,20260421_215452,exp_dynamic_top3_retrieval_flash_gemma,exp_dynamic_top3_retrieval_flash_gemma_summary_20260421_215452,exp_dynamic_top3_retrieval_flash_gemma,exp_dynamic_top3_retrieval_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.16,0.11782805429864254,54.08936050001648,54.08936050001648,True,legacy_csv,,prosocial_v3,prosocial_v3_summary
mvp_v1/gemini_prompt_transfer_to_gemma/20260421_084756,mvp_v1,20260421_084756,gemini_prompt_transfer_to_gemma,mvp_google_gemma_summary_20260421_084756,gemini_prompt_transfer_to_gemma,gemini_prompt_transfer_to_gemma,prosocial_dialogue,25.0,25.0,legacy_mvp,gemma-3-4b-it,,,final,0.16,0.11563025210084033,28.235235899992404,5.87168009999732,True,legacy_csv,,mvp_v1/gemini_prompt_transfer_to_gemma,mvp_v1_summary
mvp4_results/ag_news/xgboost_tfidf/train5000,mvp4_results,,ag_news,xgboost_tfidf_train5000,mvp4,xgboost_tfidf,ag_news,5000.0,5000.0,ML,xgboost_tfidf,,,final,0.254,0.1121,3.38,0.28,True,legacy_csv,,mvp4_results/ag_news,mvp4_final_results
mvp4_results/ag_news/xgboost_tfidf/train1000,mvp4_results,,ag_news,xgboost_tfidf_train1000,mvp4,xgboost_tfidf,ag_news,5000.0,5000.0,ML,xgboost_tfidf,,,final,0.2532,0.109,2.19,0.26,True,legacy_csv,,mvp4_results/ag_news,mvp4_final_results
mvp4_results/reward_bench/xgboost_tfidf/train100,mvp4_results,,reward_bench,xgboost_tfidf_train100,mvp4,xgboost_tfidf,reward_bench,896.0,896.0,ML,xgboost_tfidf,,,final,0.2243,0.1041,4.28,0.24,True,legacy_csv,,mvp4_results/reward_bench,mvp4_final_results
hf_llms_comparison/20260425_102439/social_bias_frames/gpt_oss_20b,hf_llms_comparison,20260425_102439,social_bias_frames,gpt_oss_20b,hf_llms_comparison,gpt_oss_20b,social_bias_frames,50.0,50.0,hf_openrouter,gpt_oss_20b,,,final,0.1,0.0909090909090909,,,True,legacy_long_csv,,hf_llms_comparison/20260425_102439,hf_llms_metrics_csv
prosocial_v3/dev/exp_full_features_reasons_flash_gemma/20260421_214148,prosocial_v3,20260421_214148,exp_full_features_reasons_flash_gemma,exp_full_features_reasons_flash_gemma_summary_20260421_214148,exp_full_features_reasons_flash_gemma,exp_full_features_reasons_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.12,0.09,59.53131099999882,59.53131099999882,True,legacy_csv,,prosocial_v3/dev,prosocial_v3_summary
prosocial_v3/dev/exp_full_features_reasons_flash_gemma/20260421_213452,prosocial_v3,20260421_213452,exp_full_features_reasons_flash_gemma,exp_full_features_reasons_flash_gemma_summary_20260421_213452,exp_full_features_reasons_flash_gemma,exp_full_features_reasons_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.12,0.09,69.6920409000013,69.6920409000013,True,legacy_csv,,prosocial_v3/dev,prosocial_v3_summary
prosocial_v3/dev/exp_calibrated_rubric_flash_gemma/20260421_214548,prosocial_v3,20260421_214548,exp_calibrated_rubric_flash_gemma,exp_calibrated_rubric_flash_gemma_summary_20260421_214548,exp_calibrated_rubric_flash_gemma,exp_calibrated_rubric_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.12,0.09,104.28956179998931,104.28956179998931,True,legacy_csv,,prosocial_v3/dev,prosocial_v3_summary
prosocial_v3/dev/exp_batch5_flash_gemma/20260421_214854,prosocial_v3,20260421_214854,exp_batch5_flash_gemma,exp_batch5_flash_gemma_summary_20260421_214854,exp_batch5_flash_gemma,exp_batch5_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,5.0,final,0.12,0.09,53.0271716999996,53.0271716999996,True,legacy_csv,,prosocial_v3/dev,prosocial_v3_summary
prosocial_v3/dev/exp_assertion_hardened_flash_gemma/20260421_214801,prosocial_v3,20260421_214801,exp_assertion_hardened_flash_gemma,exp_assertion_hardened_flash_gemma_summary_20260421_214801,exp_assertion_hardened_flash_gemma,exp_assertion_hardened_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.12,0.08705882352941177,69.13349410000956,69.13349410000956,True,legacy_csv,,prosocial_v3/dev,prosocial_v3_summary
evaluate_google_llm/20260504_104513/google_genai_gemini31_flash_think_low_banking-10_bs5_trainseed10_test200,evaluate_google_llm,20260504_104513,google_genai_gemini31_flash_think_low_banking-10_bs5_trainseed10_test200,google_genai_gemini31_flash_think_low_banking-10_bs5_trainseed10_test200,google_genai_gemini31_flash_think_low_banking-10_bs5_trainseed10_test200,google_genai_batch:gemini-3.1-flash-lite-preview,banking-10,200.0,,google_genai_chat,gemini-3.1-flash-lite-preview,low,5.0,full,0.05,0.08579299488390396,,69017.42614650005,True,csv,2026-05-05T18:42:50.575480+00:00,evaluate_google_llm/20260504_104513/google_genai_gemini31_flash_think_low_banking-10_bs5_trainseed10_test200,harness_report
prosocial_v3/dev/exp_optimized_rubric_flash_gemma/20260421_214652,prosocial_v3,20260421_214652,exp_optimized_rubric_flash_gemma,exp_optimized_rubric_flash_gemma_summary_20260421_214652,exp_optimized_rubric_flash_gemma,exp_optimized_rubric_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.12,0.08444444444444445,63.81151040000259,63.81151040000259,True,legacy_csv,,prosocial_v3/dev,prosocial_v3_summary
prosocial_v3/dev/exp_representative_prompt_flash_gemma/20260421_214259,prosocial_v3,20260421_214259,exp_representative_prompt_flash_gemma,exp_representative_prompt_flash_gemma_summary_20260421_214259,exp_representative_prompt_flash_gemma,exp_representative_prompt_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.08,0.06136363636363636,71.47099959998741,71.47099959998741,True,legacy_csv,,prosocial_v3/dev,prosocial_v3_summary
prosocial_v3/dev/exp_representative_prompt_flash_gemma/20260421_213549,prosocial_v3,20260421_213549,exp_representative_prompt_flash_gemma,exp_representative_prompt_flash_gemma_summary_20260421_213549,exp_representative_prompt_flash_gemma,exp_representative_prompt_flash_gemma,prosocial_dialogue,25.0,25.0,prosocial_v3,gemma-3-4b-it,,1.0,final,0.08,0.059893048128342244,57.37852810000186,57.37852810000186,True,legacy_csv,,prosocial_v3/dev,prosocial_v3_summary
mvp4_results/reward_bench/xgboost_tfidf/train2089,mvp4_results,,reward_bench,xgboost_tfidf_train2089,mvp4,xgboost_tfidf,reward_bench,896.0,896.0,ML,xgboost_tfidf,,,final,0.1629,0.0492,16.97,0.25,False,none,,mvp4_results/reward_bench,mvp4_final_results
mvp4_results/lex_glue_scotus/xgboost_tfidf/train5000,mvp4_results,,lex_glue_scotus,xgboost_tfidf_train5000,mvp4,xgboost_tfidf,lex_glue_scotus,1400.0,1400.0,ML,xgboost_tfidf,,,final,0.1586,0.0211,319.12,20.99,True,legacy_csv,,mvp4_results/lex_glue_scotus,mvp4_final_results
evaluate_google_llm/20260503_091005/google_genai_gemini31_flash_think_high_banking-10_bs3_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemini31_flash_think_high_banking-10_bs3_trainseed10_test200,google_genai_gemini31_flash_think_high_banking-10_bs3_trainseed10_test200,google_genai_gemini31_flash_think_high_banking-10_bs3_trainseed10_test200,google_genai_batch:gemini-3.1-flash-lite-preview,banking-10,200.0,,google_genai_chat,gemini-3.1-flash-lite-preview,high,3.0,full,0.01,0.017316017316017316,,13530.35746050009,True,csv,2026-05-05T22:47:04.238795+00:00,evaluate_google_llm/20260503_091005/google_genai_gemini31_flash_think_high_banking-10_bs3_trainseed10_test200,harness_report
mvp4_results/lex_glue_scotus/gemma-3-4b-it/train30,mvp4_results,,lex_glue_scotus,gemma-3-4b-it_train30,mvp4,gemma-3-4b-it,lex_glue_scotus,30.0,30.0,LLM,gemma-3-4b-it,,,final,0.0333,0.014,183.3,183.3,True,legacy_csv,,mvp4_results/lex_glue_scotus,mvp4_final_results
reasoning_spectrum/20260521_103048_banking_confusing20/tier_6_gemma_overclocked_booster,reasoning_spectrum,20260521_103048_banking_confusing20,banking_confusing20,tier_6_gemma_overclocked_booster,reasoning_spectrum,reasoning_spectrum:gemma_overclocked_booster,banking,20.0,,reasoning_spectrum_tier,gemma-4-31b-it,,5.0,tier,0.0,0.0,260.3761,260.3761,False,none,,reasoning_spectrum/20260521_103048_banking_confusing20,reasoning_spectrum_summary
reasoning_spectrum/20260521_103048_banking_confusing20/tier_5_gemma_native_heavy,reasoning_spectrum,20260521_103048_banking_confusing20,banking_confusing20,tier_5_gemma_native_heavy,reasoning_spectrum,reasoning_spectrum:gemma_native_heavy,banking,20.0,,reasoning_spectrum_tier,gemma-4-26b-a4b-it,,5.0,tier,0.0,0.0,254.6893,254.6893,False,none,,reasoning_spectrum/20260521_103048_banking_confusing20,reasoning_spectrum_summary
reasoning_spectrum/20260521_103048_banking_confusing20/tier_2_surface_external_cot,reasoning_spectrum,20260521_103048_banking_confusing20,banking_confusing20,tier_2_surface_external_cot,reasoning_spectrum,reasoning_spectrum:surface_external_cot,banking,20.0,,reasoning_spectrum_tier,gemini-3.1-flash-lite-preview,,5.0,tier,0.0,0.0,8.8648,8.8648,False,none,,reasoning_spectrum/20260521_103048_banking_confusing20,reasoning_spectrum_summary
hf_llms_comparison/20260425_080936/social_bias_frames/gpt_oss_20b,hf_llms_comparison,20260425_080936,social_bias_frames,gpt_oss_20b,hf_llms_comparison,gpt_oss_20b,social_bias_frames,50.0,50.0,hf_openrouter,gpt_oss_20b,,,final,0.0,0.0,,,True,legacy_long_csv,,hf_llms_comparison/20260425_080936,hf_llms_metrics_csv
raw/prompt_eng/ensemble_confidence/20260511_082408,raw,20260511_082408,,20260511_082408,ensemble_confidence,,,,,,,,,preliminary,1.0,,75.71490120003,,False,none,2026-05-11T08:25:36.638499+00:00,raw/prompt_eng/ensemble_confidence/20260511_082408,metadata_only
raw/prompt_eng/with_prior_reasoning/20260510_212834,raw,20260510_212834,,20260510_212834,with_prior_reasoning,,,,,,,,,preliminary,1.0,,23.744105099933222,,False,none,2026-05-10T21:29:06.209705+00:00,raw/prompt_eng/with_prior_reasoning/20260510_212834,metadata_only
raw/prompt_eng/with_prior_reasoning/20260510_213519,raw,20260510_213519,,20260510_213519,with_prior_reasoning,,,,,,,,,full,0.85,,33.69497440010309,,True,json,2026-05-10T21:36:02.733800+00:00,raw/prompt_eng/with_prior_reasoning/20260510_213519,metadata_only
raw/prompt_eng/two_pass_reasoning_label_confidence/20260510_214733,raw,20260510_214733,,20260510_214733,two_pass_reasoning_label_confidence,,,,,,,,,preliminary,0.5,,0.5546656001824886,,False,none,2026-05-10T21:47:41.794139+00:00,raw/prompt_eng/two_pass_reasoning_label_confidence/20260510_214733,metadata_only
raw/prompt_eng/two_pass_reasoning_label_confidence/20260510_214229,raw,20260510_214229,,20260510_214229,two_pass_reasoning_label_confidence,,,,,,,,,preliminary,0.5,,24.784776099957526,,False,none,2026-05-10T21:43:02.540960+00:00,raw/prompt_eng/two_pass_reasoning_label_confidence/20260510_214229,metadata_only
raw/prompt_eng/ensemble_confidence/20260511_081616,raw,20260511_081616,,20260511_081616,ensemble_confidence,,,,,,,,,preliminary,0.0,,92.52978960005566,,False,none,2026-05-11T08:18:05.828881+00:00,raw/prompt_eng/ensemble_confidence/20260511_081616,metadata_only
raw/prompt_eng/ensemble_confidence/20260511_080833,raw,20260511_080833,,20260511_080833,ensemble_confidence,,,,,,,,,preliminary,0.0,,48.06022440013476,,False,none,2026-05-11T08:09:31.359226+00:00,raw/prompt_eng/ensemble_confidence/20260511_080833,metadata_only
evaluate_google_llm/20260504_104513/google_genai_gemini31_flash_think_low_banking-10_bs10_trainseed10_test200,evaluate_google_llm,20260504_104513,google_genai_gemini31_flash_think_low_banking-10_bs10_trainseed10_test200,google_genai_gemini31_flash_think_low_banking-10_bs10_trainseed10_test200,google_genai_gemini31_flash_think_low_banking-10_bs10_trainseed10_test200,google_genai_batch:gemini-3.1-flash-lite-preview,banking-10,200.0,,google_genai_chat,gemini-3.1-flash-lite-preview,low,10.0,full,0.0,,,1119.0844620999414,True,csv,2026-05-05T19:01:31.911693+00:00,evaluate_google_llm/20260504_104513/google_genai_gemini31_flash_think_low_banking-10_bs10_trainseed10_test200,harness_report
debug_accuracy/20260517_084623,debug_accuracy,20260517_084623,,20260517_084623,debug_accuracy,debug_ablation,pubmed_20k_rct,200.0,,debug,,,,analysis,,,,,True,legacy_csv,2026-05-17T08:46:23.463320+00:00,debug_accuracy/20260517_084623,debug_accuracy_results
raw/prompt_eng/per_label/20260512_085937,raw,20260512_085937,,20260512_085937,per_label,,,,,,,,,preliminary,,,96.67211200017482,,False,none,2026-05-12T09:01:34.941456+00:00,raw/prompt_eng/per_label/20260512_085937,metadata_only
raw/prompt_eng/per_label/20260510_224253,raw,20260510_224253,,20260510_224253,per_label,,,,,,,,,preliminary,,,2.2318927999585867,,False,none,2026-05-10T22:43:26.326392+00:00,raw/prompt_eng/per_label/20260510_224253,metadata_only
raw/prompt_eng/per_label/20260510_223636,raw,20260510_223636,,20260510_223636,per_label,,,,,,,,,preliminary,,,174.90927249984816,,False,none,2026-05-10T22:40:07.685996+00:00,raw/prompt_eng/per_label/20260510_223636,metadata_only
reasoning_spectrum/20260521_101203/tier_5_gemma_native_heavy,reasoning_spectrum,20260521_101203,20260521_101203,tier_5_gemma_native_heavy,reasoning_spectrum,reasoning_spectrum:gemma_native_heavy,20260521,,,reasoning_spectrum_tier,,,,tier,,,,,False,none,,reasoning_spectrum/20260521_101203,reasoning_spectrum_summary
